customerID,gender,age_first_order,user_agent_brand,user_agent_os,ip_address_geopoint,ip_address_country,campaign,pages_visited_avg,high_revenue
042029,F,63,Chrome,MacOS X,POINT(-65.422 -24.7792),Argentina,true,7.4,True
042042,F,38,Chrome,Windows,POINT(126.9741 37.5112),South Korea,false,6.0,False
042299,M,66,Safari,MacOS X,POINT(-121.8916 37.3388),United States,false,11.0,False
042303,F,69,Firefox,Windows,POINT(-6.9449 52.3986),Ireland,true,8.75,False
0423fg,M,76,Edge,Windows,POINT(-117.9692 33.816),United States,true,8.666666666666666,False
042473,M,55,Chrome,Windows,POINT(77.006 20.0063),India,false,11.333333333333334,False
042604,F,,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.0,False
042654,F,30,Chrome,MacOS X,POINT(-79.3716 43.6319),Canada,true,14.0,False
042715,F,17,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,23.0,False
042851,M,60,Chrome,Windows,POINT(-43.2192 -22.8305),Brazil,false,8.0,False
042869,M,,Chrome,Windows,POINT(140.1982 36.0855),Japan,true,15.0,False
042894,M,42,Safari,MacOS X,POINT(24 -29),South Africa,false,9.0,False
042967,F,37,Chrome,Windows,POINT(-97.822 37.751),United States,false,21.0,False
043374,M,62,Firefox,Linux,POINT(-97.822 37.751),United States,true,12.25,False
043457,F,71,Chrome,Windows,POINT(-97.822 37.751),United States,false,13.0,False
043463,M,,Firefox,Windows,POINT(100.4608 13.7442),Thailand,false,15.333333333333334,False
043492,M,32,Firefox,Windows,POINT(-97.822 37.751),United States,false,9.0,False
043917,F,23,Chrome,Windows,POINT(139.6895 35.6897),Japan,false,11.0,False
044031,F,38,Chrome,Windows,POINT(-97.822 37.751),United States,false,13.0,False
044217,F,38,Chrome,MacOS X,POINT(-85.2066 42.2967),United States,false,10.0,False
044351,M,20,IE,Windows,POINT(2.3005 48.6756),France,false,6.0,False
044566,F,72,Firefox,Windows,POINT(-97.822 37.751),United States,false,9.0,False
044568,M,46,Firefox,Windows,POINT(25 57),Latvia,false,11.4,False
044759,M,47,Chrome,Windows,POINT(-97.822 37.751),United States,true,11.0,True
044810,M,36,Chrome,Windows,POINT(-97.822 37.751),United States,true,13.0,False
044nxo,M,57,Chrome,MacOS X,POINT(113.722 34.7732),China,true,9.5,False
045079,M,53,Chrome,Windows,POINT(-0.9309 45.6744),France,false,10.5,False
045344,M,40,Chrome,MacOS X,POINT(124.1973 40.824),China,false,10.0,False
045359,F,52,Safari,MacOS X,POINT(126.9741 37.5112),South Korea,false,15.0,False
045640,M,49,Chrome,Windows,POINT(16.3801 48.2048),Austria,false,8.666666666666666,False
045681,M,29,Chrome,Windows,POINT(113.1059 29.1439),China,true,11.333333333333334,False
046048,M,68,Chrome,Windows,POINT(143.2104 -33.494),Australia,false,10.5,False
046131,M,40,Chrome,Windows,POINT(-78.6913 43.1721),United States,false,14.5,False
046138,F,41,Chrome,Windows,POINT(114.8731 39.0728),China,true,9.0,False
046330,F,28,Chrome,Windows,POINT(-97.822 37.751),United States,true,9.5,False
046471,M,22,Chrome,Windows,POINT(-3.6934 40.4163),Spain,false,8.0,False
046576,,46,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,8.0,False
046832,F,68,Chrome,Windows,POINT(-43.2192 -22.8305),Brazil,false,7.0,False
047168,F,55,Chrome,Windows,POINT(12.1097 43.1479),Italy,false,10.25,True
047283,F,67,Safari,MacOS X,POINT(-3.0408 51.7206),United Kingdom,true,9.6,False
047684,F,63,Firefox,Windows,POINT(-97.822 37.751),United States,true,8.5,True
047902,F,20,Chrome,Windows,POINT(77.006 20.0063),India,false,11.0,False
048251,M,50,Chrome,Windows,POINT(-77.1151 38.8732),United States,true,10.0,False
048380,F,52,Chrome,Windows,POINT(-58.3845 -34.6022),Argentina,false,9.0,False
049054,F,60,Chrome,Windows,POINT(-1.4282 43.0968),France,false,10.333333333333334,False
049117,M,44,Firefox,Windows,POINT(121.5495 29.8782),China,false,13.5,False
049286,M,,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,17.0,False
049290,F,61,Firefox,Windows,POINT(-5.1791 50.0312),United Kingdom,true,11.0,False
049306,M,,Chrome,Windows,POINT(-78.1539 38.7095),United States,false,14.0,False
049313,F,48,Chrome,Windows,POINT(11.0221 49.1882),Germany,false,9.0,False
049348,,,Chrome,MacOS X,POINT(-81.5873 30.3668),United States,true,9.6,False
049542,F,69,Chrome,Windows,POINT(3.0045 42.6197),France,false,14.0,False
049591,F,72,Chrome,MacOS X,POINT(8.6639 49.4797),Germany,false,11.0,False
049696,M,72,Chrome,Windows,POINT(-97.822 37.751),United States,false,14.0,False
049722,M,34,Firefox,Linux,POINT(-102.2711 20.0277),Mexico,false,16.0,False
049896,F,47,Chrome,Windows,POINT(138.2595 36.4232),Japan,false,9.0,False
04fpz8,F,58,Chrome,Linux,POINT(-97.822 37.751),United States,true,11.0,False
04yma0,M,27,Safari,MacOS X,POINT(106.8272 -6.1728),Indonesia,true,7.0,False
050196,M,18,Chrome,MacOS X,POINT(126.9741 37.5112),South Korea,true,12.0,False
050200,M,63,Chrome,Windows,POINT(143.2104 -33.494),Australia,false,13.0,False
050650,F,62,Chrome,MacOS X,POINT(11.1364 49.471),Germany,false,6.75,False
050691,F,,Firefox,Windows,POINT(-97.9166 30.2471),United States,true,9.6,False
050775,M,70,Chrome,Windows,POINT(34.9408 32.1798),Israel,false,8.333333333333334,False
051276,,38,Firefox,Windows,POINT(113.722 34.7732),China,false,17.0,False
051399,M,59,Chrome,Windows,POINT(7.5579 47.5119),Switzerland,false,9.25,False
051419,M,44,Firefox,Windows,POINT(-97.822 37.751),United States,true,10.5,False
051426,F,75,Chrome,Windows,POINT(-97.822 37.751),United States,true,13.0,False
051524,F,35,Chrome,Windows,POINT(113.722 34.7732),China,false,13.0,False
051687,,64,Chrome,MacOS X,POINT(-77.5359 39.1821),United States,true,9.8,False
051906,F,58,Chrome,Windows,POINT(135.1816 34.6922),Japan,false,15.0,False
051908,M,36,Chrome,Windows,POINT(131.5928 33.2337),Japan,false,15.0,False
051993,M,58,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.0,False
052085,M,23,Chrome,Windows,POINT(33.0366 34.6874),Cyprus,false,12.333333333333334,False
052609,M,23,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,12.0,False
052814,M,,Chrome,Windows,POINT(9.491 51.2993),Germany,true,8.0,True
052860,M,75,Chrome,Windows,POINT(113.722 34.7732),China,false,8.5,False
053048,F,30,Chrome,Windows,POINT(113.722 34.7732),China,true,11.0,False
053060,F,53,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.5,False
053074,M,38,Chrome,Windows,POINT(-73.9901 40.694),United States,false,7.333333333333333,False
053094,M,18,Chrome,Windows,POINT(72.8507 19.1331),India,false,9.0,False
053165,F,27,Chrome,MacOS X,POINT(47.6674 29.3374),Kuwait,true,5.0,False
053260,M,52,Chrome,Windows,POINT(12.0564 55.7123),Denmark,false,13.0,False
053522,F,19,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,12.0,False
053698,M,32,Chrome,Windows,POINT(-83.2364 42.6584),United States,false,13.0,False
054195,M,67,Chrome,Windows,POINT(117.0534 30.5182),China,false,12.0,False
054349,M,47,Chrome,Windows,POINT(-58.3845 -34.6022),Argentina,false,9.75,False
054452,F,51,Chrome,Windows,POINT(21.0362 52.2394),Poland,false,12.0,False
055370,F,51,Chrome,Windows,POINT(77.006 20.0063),India,false,13.0,False
055412,M,,Firefox,Windows,POINT(77.5855 12.9634),India,false,12.0,False
055414,M,67,IE,Windows,,,true,12.666666666666666,False
055427,M,31,Chrome,Windows,POINT(113.722 34.7732),China,false,9.5,False
055481,M,63,Chrome,Linux,POINT(121.5422 24.9389),Taiwan,false,14.0,False
055567,M,,Safari,MacOS X,POINT(113.722 34.7732),China,true,9.428571428571429,True
055733,F,,Chrome,Linux,POINT(-118.2661 34.0494),United States,false,10.0,False
055833,F,60,Chrome,Windows,POINT(-98.4759 29.7026),United States,false,11.0,False
056076,,22,Chrome,Windows,POINT(-7.6184 33.5922),Morocco,true,14.0,False
056367,M,54,Safari,MacOS X,POINT(-97.822 37.751),United States,true,12.4,False
056563,F,70,Chrome,Windows,POINT(-97.822 37.751),United States,true,11.0,False
056977,M,,Chrome,Windows,POINT(-97.822 37.751),United States,false,18.0,False
056wtd,M,43,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.0,False
057041,M,52,Chrome,Windows,POINT(-57.8427 -35.5546),Argentina,false,9.0,False
057332,F,19,Chrome,Windows,POINT(113.722 34.7732),China,false,14.0,False
057404,M,37,Firefox,Windows,POINT(0.9804 47.414),France,true,10.25,False
057588,,35,Chrome,Windows,POINT(31.2852 30.0778),Egypt,true,12.666666666666666,False
057589,M,52,Chrome,MacOS X,POINT(-52.0409 -29.4221),Brazil,false,10.25,False
057934,F,70,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.75,False
057djl,F,67,Safari,MacOS X,POINT(139.7002 35.6918),Japan,true,11.0,False
058152,M,32,Chrome,Windows,POINT(-3.684 40.4172),Spain,false,11.5,False
058152,F,43,Edge,Windows,POINT(-97.822 37.751),United States,false,11.5,False
058162,F,38,Chrome,MacOS X,POINT(9.491 51.2993),Germany,true,11.0,False
058501,F,62,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.0,False
058528,,17,Chrome,MacOS X,POINT(-43.3175 -22.7886),Brazil,false,7.0,False
058657,M,53,Firefox,Windows,POINT(-43.2192 -22.8305),Brazil,true,14.0,False
058856,M,51,Chrome,Windows,POINT(-0.1224 51.4964),United Kingdom,false,11.0,False
058944,F,63,Chrome,Windows,POINT(12.1874 55.5898),Denmark,false,14.5,False
059163,M,33,Chrome,Windows,POINT(-6.2439 53.3472),Ireland,true,8.6,False
059199,F,,Firefox,Windows,POINT(106.6581 10.8326),Vietnam,false,12.0,False
059287,,51,Chrome,MacOS X,POINT(55.3087 25.2633),United Arab Emirates,true,10.25,True
059385,F,65,Safari,MacOS X,POINT(-118.244 34.0544),United States,true,11.0,False
059961,M,46,Firefox,Windows,POINT(9.491 51.2993),Germany,false,11.0,False
05r274,,40,Chrome,Windows,POINT(-72.7522 42.1293),United States,true,8.25,False
060168,M,33,Chrome,Windows,POINT(113.722 34.7732),China,false,7.0,False
060326,M,63,Safari,MacOS X,POINT(-79.3716 43.6319),Canada,true,9.6,False
060431,F,54,Chrome,Windows,POINT(-93.6124 41.6021),United States,false,8.25,False
060560,M,63,Chrome,Windows,POINT(-49.2908 -25.5026),Brazil,false,10.0,False
060637,M,62,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,9.0,False
060927,F,47,Safari,MacOS X,POINT(-97.822 37.751),United States,false,10.0,False
060990,F,53,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.666666666666666,False
060waa,M,71,Chrome,MacOS X,,,true,15.5,False
061070,F,29,Chrome,Windows,POINT(24 -29),South Africa,false,12.0,False
061194,M,34,Chrome,Windows,POINT(-48.5078 -1.4537),Brazil,false,15.0,False
061310,M,59,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,9.8,True
061311,F,73,Chrome,MacOS X,POINT(13.7234 50.9867),Germany,true,9.75,False
061327,,16,Firefox,MacOS X,POINT(32.0574 49.4445),Ukraine,false,15.0,False
061334,M,22,Chrome,Windows,POINT(77.006 20.0063),India,true,12.333333333333334,False
061580,M,52,Chrome,Windows,POINT(-97.822 37.751),United States,false,13.5,False
061843,M,55,Chrome,MacOS X,POINT(-81.9689 34.9334),United States,true,8.666666666666666,False
061892,F,57,Edge,Windows,,,false,10.25,False
061897,M,39,Chrome,Windows,POINT(113.722 34.7732),China,true,10.666666666666666,False
062078,M,27,Safari,MacOS X,POINT(-97.822 37.751),United States,false,14.0,False
062120,,28,Chrome,MacOS X,POINT(0 0),,true,12.0,False
062138,M,67,Chrome,Linux,POINT(9.491 51.2993),Germany,false,15.5,False
062455,M,46,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.666666666666666,False
062460,F,22,Chrome,Windows,POINT(-97.822 37.751),United States,true,9.25,False
062489,M,64,Chrome,Windows,POINT(-97.822 37.751),United States,true,15.0,False
062632,F,38,Safari,MacOS X,POINT(114.1374 22.5318),China,true,13.5,False
062695,M,,Chrome,MacOS X,POINT(-69.328 44.3776),United States,false,10.0,False
062752,M,61,Safari,MacOS X,POINT(114.1657 22.2578),Hong Kong,false,9.5,False
062872,F,52,Chrome,MacOS X,POINT(113.7203 23.0312),China,false,12.333333333333334,False
062997,F,67,Chrome,Linux,POINT(-121.8916 37.3388),United States,false,7.0,False
063361,M,51,Chrome,Windows,POINT(2.3387 48.8582),France,true,14.0,False
063450,F,52,Firefox,Windows,POINT(-97.822 37.751),United States,true,9.0,False
063808,M,41,Chrome,Windows,POINT(-82.387 42.5921),Canada,false,9.0,False
063901,F,27,Chrome,MacOS X,POINT(139.6895 35.6897),Japan,false,14.0,False
064148,F,65,Chrome,Windows,POINT(-97.822 37.751),United States,false,5.0,False
064307,F,51,Firefox,Windows,POINT(-97.822 37.751),United States,true,8.666666666666666,True
064714,,44,Firefox,Windows,POINT(135.9984 35.0543),Japan,false,14.0,False
064736,,15,Chrome,Windows,POINT(-97.822 37.751),United States,false,15.0,False
064864,,57,Chrome,Windows,POINT(-74.0703 4.6351),Colombia,true,9.8,True
064909,F,19,Safari,MacOS X,POINT(4.3447 50.8509),Belgium,false,8.0,False
064921,F,64,Chrome,Windows,POINT(-79.4204 43.6655),Canada,false,16.0,False
065063,M,32,Chrome,Windows,POINT(-79.523 8.9948),Panama,true,14.0,False
065097,F,65,Chrome,MacOS X,POINT(-0.1224 51.4964),United Kingdom,false,11.0,False
065124,M,70,Firefox,Linux,POINT(-44.918 -20.115),Brazil,true,16.0,False
065361,M,39,Chrome,Windows,POINT(139.6895 35.6897),Japan,false,11.5,False
065414,M,42,Chrome,MacOS X,POINT(121.6115 23.9807),Taiwan,true,10.5,False
065846,M,38,Chrome,MacOS X,POINT(113.722 34.7732),China,true,8.5,False
066337,F,63,Chrome,Windows,POINT(140.3683 38.2468),Japan,false,12.0,False
066338,,69,Chrome,Windows,POINT(113.722 34.7732),China,true,11.25,False
066499,,61,Chrome,MacOS X,POINT(24 -29),South Africa,false,12.666666666666666,False
066955,M,43,Chrome,Windows,POINT(140.1275 39.7299),Japan,true,10.666666666666666,False
067039,M,27,Firefox,Windows,POINT(126.9741 37.5112),South Korea,true,12.333333333333334,False
067144,M,57,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.166666666666666,True
067203,F,,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.0,False
067445,F,15,Chrome,MacOS X,POINT(6.4218 51.3674),Germany,false,11.0,False
067731,M,55,Chrome,Windows,POINT(114.1657 22.2578),Hong Kong,false,11.5,False
067895,F,71,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.0,False
067943,F,24,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.0,False
068123,M,,Chrome,Windows,POINT(103.6115 -1.6192),Indonesia,true,7.8,False
068518,M,,Chrome,Windows,POINT(-97.822 37.751),United States,true,13.0,False
068693,M,69,Chrome,Windows,POINT(-97.822 37.751),United States,false,11.0,False
068777,M,74,Chrome,Windows,POINT(-1.6194 54.9881),United Kingdom,true,10.0,True
068968,F,52,Edge,Windows,POINT(-87.6318 41.8874),United States,true,10.333333333333334,False
0691xb,M,38,Safari,MacOS X,POINT(-89.9842 38.6831),United States,true,11.0,False
069205,F,64,Chrome,Windows,POINT(6.8288 47.5041),France,false,9.333333333333334,True
069637,F,36,Chrome,Windows,POINT(-79.3716 43.6319),Canada,false,7.0,False
069665,F,28,IE,Windows,POINT(-97.822 37.751),United States,true,11.5,False
069675,M,32,Chrome,Windows,POINT(12.1097 43.1479),Italy,false,8.0,False
069803,M,30,Chrome,Windows,POINT(77.006 20.0063),India,true,7.444444444444445,True
069987,M,48,Safari,MacOS X,POINT(-66.3862 46.0401),Canada,false,11.333333333333334,False
06c8t8,F,54,Chrome,Windows,POINT(12.1097 43.1479),Italy,true,12.5,False
06uula,F,75,Firefox,Windows,POINT(139.6895 35.6897),Japan,false,10.5,True
070005,M,22,Safari,MacOS X,POINT(-97.822 37.751),United States,false,6.0,False
070110,F,75,Chrome,Linux,POINT(-43.2192 -22.8305),Brazil,false,19.0,False
070271,F,,Chrome,Windows,POINT(-1.4998 40.7403),Spain,false,13.333333333333334,False
070273,F,39,Safari,MacOS X,POINT(-77.4903 39.0469),United States,false,12.0,False
070337,F,52,Firefox,Windows,POINT(24 -29),South Africa,false,13.0,False
070345,M,54,Chrome,Windows,POINT(18.056 59.3247),Sweden,true,10.8,False
070592,F,69,Safari,MacOS X,POINT(-49.9952 -22.1871),Brazil,false,12.0,False
070785,M,69,Chrome,Windows,POINT(-97.822 37.751),United States,true,12.2,False
070935,M,39,Chrome,Windows,POINT(-4.0312 55.8621),United Kingdom,true,7.0,False
070936,F,,Chrome,MacOS X,POINT(28.2604 -25.7599),South Africa,false,9.0,False
071155,M,60,Chrome,Windows,POINT(128.0843 35.1893),South Korea,false,11.0,False
071200,M,53,Chrome,Windows,POINT(77.006 20.0063),India,false,9.333333333333334,True
071300,M,44,Chrome,Windows,POINT(9.491 51.2993),Germany,false,9.4,False
071471,M,49,Safari,MacOS X,POINT(9.7031 50.8705),Germany,false,10.0,False
071480,F,50,Edge,Windows,POINT(8.1551 47.1449),Switzerland,false,9.0,False
071527,M,31,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.6,False
071729,M,17,Chrome,MacOS X,POINT(37.28 55.441),Russia,false,10.5,False
071858,M,69,Chrome,Windows,POINT(-93.2638 44.9618),United States,false,13.333333333333334,False
071984,F,55,Firefox,Windows,POINT(-97.822 37.751),United States,true,7.25,False
072125,F,65,Chrome,Windows,POINT(-97.822 37.751),United States,true,11.75,False
072248,F,48,Chrome,MacOS X,POINT(124.7553 6.6148),Philippines,false,9.2,False
072259,M,,Chrome,Windows,POINT(-70.8589 42.6191),United States,false,13.0,False
072369,,64,Safari,MacOS X,POINT(8.1551 47.1449),Switzerland,false,9.0,False
072488,M,38,Chrome,Windows,POINT(-97.822 37.751),United States,true,11.333333333333334,False
072613,M,39,Firefox,Windows,POINT(-45.4126 -21.5653),Brazil,false,12.0,False
072730,F,66,Chrome,Windows,POINT(-1.5897 53.7591),United Kingdom,true,14.5,False
072858,F,40,Chrome,Windows,POINT(-84.4784 33.844),United States,true,9.285714285714286,False
072924,M,42,Firefox,Windows,POINT(114.1657 22.2578),Hong Kong,false,9.25,False
073043,M,50,Chrome,Windows,POINT(6.336 48.5961),France,false,13.0,False
073062,,34,Chrome,Windows,POINT(113.722 34.7732),China,true,10.0,False
073218,F,50,Chrome,Windows,POINT(-79.8556 43.2549),Canada,true,12.5,False
073562,M,53,IE,Windows,POINT(-97.822 37.751),United States,false,11.5,False
073609,M,22,Edge,Windows,POINT(-77.4903 39.0469),United States,false,12.0,False
073789,M,43,Firefox,Windows,POINT(9.491 51.2993),Germany,false,14.0,False
073842,F,37,Chrome,MacOS X,POINT(28.2604 -25.7599),South Africa,true,11.0,False
073853,F,40,Firefox,Windows,POINT(-43.3436 -22.9485),Brazil,true,7.6,False
073987,M,26,Chrome,Windows,POINT(-44.1219 -21.9439),Brazil,false,13.0,False
074065,,63,Chrome,Windows,POINT(13.9433 55.5319),Sweden,false,12.0,False
074460,F,46,Chrome,Windows,POINT(-43.3175 -22.7886),Brazil,true,14.0,False
074525,F,31,Chrome,Windows,POINT(-1.0945 52.5299),United Kingdom,true,10.0,False
074562,,66,Edge,Windows,POINT(-97.822 37.751),United States,true,10.0,False
074674,M,60,Chrome,Windows,POINT(113.722 34.7732),China,false,8.666666666666666,False
074702,M,43,Chrome,MacOS X,POINT(-97.3427 32.8619),United States,true,9.666666666666666,False
074720,F,63,Chrome,Windows,POINT(113.722 34.7732),China,false,10.0,False
074764,,,Chrome,Windows,POINT(-97.822 37.751),United States,true,9.25,False
074787,F,57,Chrome,Windows,POINT(-0.1224 51.4964),United Kingdom,false,12.333333333333334,False
074834,F,50,Chrome,Windows,POINT(-111.782 33.3504),United States,true,10.2,False
074930,M,31,Safari,MacOS X,POINT(103.8049 1.2968),Singapore,false,10.0,False
075024,F,45,Chrome,MacOS X,POINT(14.3536 47.5801),Austria,true,13.25,False
075131,M,43,Chrome,Windows,POINT(4.7727 36.0721),Algeria,false,9.0,False
075353,M,62,Chrome,Windows,POINT(-97.822 37.751),United States,true,8.5,False
075406,F,63,Chrome,Windows,POINT(113.722 34.7732),China,false,14.5,False
075520,M,40,Firefox,Windows,POINT(10.0592 53.5795),Germany,true,10.0,True
075826,M,56,Chrome,Windows,POINT(-79.3716 43.6319),Canada,false,11.25,False
075861,F,55,Chrome,Windows,POINT(4.3447 50.8509),Belgium,false,6.0,False
076141,M,38,Firefox,Windows,POINT(-97.822 37.751),United States,false,10.0,False
076182,F,15,Chrome,Windows,POINT(-79.3716 43.6319),Canada,false,11.0,False
076260,F,41,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.5,False
076466,M,,Firefox,Windows,POINT(113.722 34.7732),China,false,6.5,False
076520,M,54,Safari,MacOS X,POINT(-85.4276 30.4781),United States,true,12.5,True
